7.094654848566050998e-01,1.404525127182834954e+00,-5.190715956419120758e-01,9.354033397073160255e-03,1.424311112031553028e+00,5.534831455614391826e-01,1.410481402672463691e+00,1.292853901716551901e+00,1.347727027561597790e+00,1.016117487127177421e+00,7.621664593971542168e-01,1.526531932154264748e+00,1.397071155661629760e+00,9.262223907179043536e-01,-2.710102479842734224e-01,1.860010724096833101e+00,1.016541398306489707e+00,-2.002132551801458771e+00,1.884260092457115565e+00,3.528591634948334832e-01,-2.515672149093610699e-01,5.548186037239615231e-01,1.736461497977893620e+00,1.204868901050717200e+00,1.083450415998919780e+00,-1.817064101888095640e-01,4.872383796944095291e-01,-2.486340955211209902e+00,-4.108935079932950485e-01,1.411967318094840218e+00,1.524867332317403790e+00,9.081471468814773795e-02,1.999116049663955397e-01,-1.525851496566965837e+00
1.186105002887409832e+00,1.233292614770358897e+00,-1.163694513306062550e+00,-7.939736886090182910e-01,1.245542164298478527e+00,1.414274283912939634e+00,2.646599818974940121e-01,1.118353579569804301e+00,1.361549503126589400e+00,1.043103815358193964e+00,9.680434089179464907e-01,1.121796419669523814e+00,3.831019186115466185e-02,1.381923835950454427e+00,-1.123951505429396230e-01,1.539615594469045279e+00,6.164149011859516164e-02,1.732738525120411488e+00,1.355408927979954381e+00,-6.349365433219709143e-01,-5.691160396958244716e-01,2.123733702849271765e+00,1.451440881271837569e+00,-7.391848554143323202e-01,-1.473398215980338488e+00,-8.477145454533610352e-04,1.774445829121947149e+00,3.924414492750379763e-02,3.623574231496410891e-01,1.868946973429175706e+00,1.004004724643002389e+00,2.332903753423195281e-01,8.018353905084958655e-02,3.913210805911495616e-01
9.629868151595456505e-01,1.542403150944797741e+00,-4.082768701851670623e-01,-9.922038093208324083e-01,1.163381166084138885e+00,1.621162298116982647e+00,-4.243318273879538305e-01,1.036389463449877812e+00,1.299948926976331798e+00,1.155104871695130209e+00,1.146776642285832537e+00,1.385270614239271891e+00,5.331733617771458045e-01,1.068190781282498669e+00,4.627600723260889559e-01,1.053416713416664763e+00,1.251136932367831411e+00,1.313627351644739427e+00,1.171018630360381785e+00,-3.366110773303529480e-01,-1.759379375783047192e-02,4.663083468333539261e-01,1.651384696323855872e+00,-6.058648285798896582e-01,7.634578116825778693e-01,1.179029707433041363e+00,7.178448718812975304e-01,1.881221833472456195e-01,-3.914833212888414044e-02,1.200735034753461106e+00,9.557485925347063427e-01,-3.616238763450517202e-01,-5.551964556772062132e-01,-4.832675868094761795e-01
1.118358036550751944e+00,9.961573854668313022e-01,-3.023696150370833724e-01,-1.221886619647534422e+00,8.685995097411419730e-01,1.198438029011047457e+00,2.261327384101761637e-02,1.025749087221564881e+00,3.522326547480050252e-01,9.110279633334991134e-01,1.516375740396314065e+00,7.141671536174331036e-01,-8.473607033014550760e-01,-1.561017038971735937e-01,-1.428996947277267893e+00,3.578782384636248759e-01,1.270574744781651999e+00,8.444319500857492278e-01,-2.949319232754932796e-01,-1.481874105673640196e+00,-1.741720202261430428e+00,-3.020719993967517225e-01,-5.333712141984342514e-01,-1.198462245095655909e+00,9.539403034262310399e-01,6.628313119517942331e-01,8.338892337531584875e-01,4.641816431836821022e-01,-9.660298830239417711e-01,2.245879350435101007e-01,6.185480791514038623e-01,-9.409303165044491379e-01,-4.142790992582522369e-01,3.923832925401484206e-01
2.783164445986287538e-01,-4.389426231730177430e-01,-1.477639889558042041e+00,-3.363365744697910387e-01,6.912831792196053038e-02,-7.024140196773891454e-01,-8.679657660823274501e-01,-2.785876818434240842e-01,-3.953143828911912516e-01,-5.149564673375101737e-02,6.583730285361817387e-04,-1.825553573435638732e-01,-1.491486603890795237e+00,-8.769429438074410887e-01,-7.419449555166629517e-01,-4.186883469739536290e-01,2.156551420145310372e-01,-7.009974518563934220e-02,-7.517062166661621081e-01,-1.254445867943430715e+00,-1.080776851650784520e+00,-1.615837496398325079e+00,-8.007442245429392536e-01,-2.067471386723264359e+00,-2.333441629153323316e-01,1.211940405002217558e+00,-2.598702120011973093e-01,1.313929486614357822e+00,-9.266442901490693496e-01,-1.059375625358948830e-01,4.102006481371373026e-01,-1.175380171552536934e+00,-2.823021796105442682e-01,-7.759905025870624806e-01
2.820863734959495606e-01,-6.109222171413022373e-01,2.120675277702088052e-02,-4.127916781019180248e-01,-1.234769880046040491e+00,-1.098266211220038924e-01,3.584328937269207760e-01,-2.301111936608744857e-01,-9.366716314664393916e-01,-7.238550914328207853e-01,-2.304961198550148915e-01,-3.956965708145885885e-01,6.123240309072634086e-02,4.359439184693322256e-01,2.233171202541344991e-01,-3.409403669068018505e-01,-3.646283036651128406e-01,-1.079790322417717580e-01,-6.296588038947947830e-01,-9.521745746206959904e-01,2.026125621081316386e-01,-1.270054201502551772e+00,-2.440642665204441064e-01,5.106258281823594647e-02,4.618925771429024385e-01,-1.209666363685885315e+00,-1.833112246784822930e-01,-1.404566601986903251e-01,-1.054679193074710364e+00,-3.372303628547884125e-01,-1.501202910426814086e+00,-1.213151009278787162e+00,3.510061547833059348e-01,8.183737157684836672e-02
-2.151844391461385619e+00,-7.474853215314258836e-01,5.382899623416009804e-01,-4.399632344687392504e-01,-8.862279074404807444e-01,-4.565198120175643082e-01,1.045829685244374918e+00,-5.606165375613069157e-01,-7.604104592577222155e-01,-7.169300664537244794e-01,-6.425877127002859179e-01,-9.174607946824122617e-01,4.632440790370475625e-01,-5.229170472065630682e-01,1.181745964971809393e+00,-9.621909792199999645e-01,-1.525881069839297277e+00,-5.486327525843437414e-01,-1.484633578241002283e+00,1.814553827757473536e+00,1.000847070620185075e+00,-8.804804667055030620e-01,-5.558511159042254235e-01,6.655059644757256310e-01,9.848589942416769993e-01,-9.115546862826898744e-01,-5.478488260561416023e-01,-6.826372265446130072e-01,5.096742831407110458e-02,-6.590052054614992105e-01,-1.144496508908314114e+00,2.106280220493720601e-01,7.710465021712309408e-01,5.463707135444414442e-01
-1.313893037526697505e+00,-9.081998323923451411e-01,2.095876126788260574e-01,1.672759777743343168e+00,-1.029354824210509500e+00,-1.302317585643536280e+00,-2.483018160544260056e+00,-4.587544281395841139e-01,-1.097469837158278727e+00,5.164999767511312817e-02,-6.920801241469751730e-01,-6.965922384048652827e-01,-1.522853695038180577e+00,-5.313115755404363982e-01,-3.055821780451617193e-03,-3.220465961528841681e-01,-3.292401612962294055e-01,3.185627930206476055e-01,-8.639717331793447253e-01,1.103551187496583541e+00,9.830381350844404897e-01,-2.689969120067091102e-01,-5.872032232164650090e-01,7.214942236882397886e-01,-1.987736807888190071e+00,-1.972232701258419763e+00,-1.757359384983032680e+00,3.009670886385825694e-01,-9.691857035209565652e-01,-1.076381520018143023e+00,-4.144123655465405398e-01,9.166439803247862228e-01,3.281400995406109911e-02,1.475393098646882173e-01
-3.984770880603484833e-01,-9.140269432169471076e-01,-4.700734461134867259e-01,4.908346121589886590e-01,-8.183884638770950737e-01,-4.610853373793188936e-01,2.963931302119285349e-01,-5.088665335275497359e-01,-1.131599875022891499e+00,1.594360759040319708e-01,-3.540462811073977201e-01,-1.719559214335398600e+00,-6.268682376877651174e-01,-1.348706881941185154e+00,-1.461344098698939220e+00,-8.887922233651603943e-01,3.694768102001027010e-01,-5.040263595482354919e-01,1.114197724563368158e-01,6.186752405091848761e-01,5.499026436821377040e-01,3.170379444999241875e-02,-6.325218706115935952e-01,6.589494201493217851e-02,-2.824736584562496655e-01,1.900276174609903390e-01,-6.403491894739568036e-01,6.519954620895838104e-01,5.128590222754703110e-01,-1.182565849832389437e+00,2.480469904712865603e-01,-9.358206917149179960e-01,1.109336627321021229e+00,-3.930378394074456327e-01
-2.570372488614443562e-01,-1.041310534331582716e+00,1.786409929598081536e+00,-6.660045073749971956e-02,-1.088895442917247491e+00,-3.947816814329330182e-01,6.680739487277377320e-01,-2.010396977974347188e-01,-8.620976445536088217e-01,-5.271258486535499443e-01,-2.168744937444736287e+00,-7.000293673888868806e-01,1.668000525695637171e+00,-1.541364646179535391e+00,2.127149285750998153e+00,-1.108287306302827568e+00,-2.007162068624169571e+00,-9.357591168556262939e-01,-4.788456640265274511e-01,-1.112194090439786315e-01,1.817197269774401658e+00,3.286006428685805392e-01,-6.777945569104688595e-01,1.219939940838138615e+00,-7.899638033359369649e-01,-1.606648085905149625e-01,-1.310852131952130462e+00,-7.669206668818480122e-01,1.140978961761389021e+00,-6.621305904341611148e-01,-1.542919026361919466e+00,1.952181716043616344e+00,1.304292611703044225e+00,2.503074317010574923e+00
-4.160663916389731876e-01,-5.154908065782124460e-01,1.785631672446208906e+00,2.090807632055904808e+00,2.866742484140903935e-01,-1.360412699329706321e+00,-2.911685623073870799e-01,-2.235369959427574216e+00,8.221057179377045943e-01,-2.317033557819307088e+00,-3.060654487713316829e-01,-1.358725767107805404e-01,3.275375227948489898e-01,1.165063872152102276e+00,2.377477849758323492e-02,-7.699754515245403885e-01,4.188508563571292920e-02,-4.073106165451810534e-02,-1.835950397046389251e-02,8.816221586759627193e-01,-8.928235789939970024e-01,8.322759852846638440e-01,-8.077366036690375450e-01,6.822167609272039579e-01,5.193165460837690928e-01,1.192843642703706797e+00,8.861726546941530724e-01,1.117915500035411069e+00,2.299418074390384703e+00,-6.829861701841803967e-01,-1.583855560113746896e-01,1.223347256947459050e+00,-2.596813315403856848e+00,-8.843786597570370001e-01
